"Year","Period","labor force participation rate","employment-population ratio","labor force","employment","unemployment","unemployment rate","State","Date"
1991,"Apr",67.7,63.4,505857,473297,32560,6.4,"idaho",1991-04-01
1991,"May",67.8,63.4,507432,475103,32329,6.4,"idaho",1991-05-01
1991,"Jun",67.8,63.5,508965,476987,31978,6.3,"idaho",1991-06-01
1991,"Jul",67.8,63.6,510495,478805,31690,6.2,"idaho",1991-07-01
1991,"Aug",67.8,63.6,512037,480439,31598,6.2,"idaho",1991-08-01
1991,"Sep",67.9,63.7,513668,481875,31793,6.2,"idaho",1991-09-01
1991,"Oct",67.9,63.6,515284,483032,32252,6.3,"idaho",1991-10-01
1991,"Nov",67.9,63.6,516869,483998,32871,6.4,"idaho",1991-11-01
1991,"Dec",68,63.6,518543,485058,33485,6.5,"idaho",1991-12-01
1992,"Jan",68.1,63.7,520338,486384,33954,6.5,"idaho",1992-01-01
1992,"Feb",68.2,63.7,522191,487962,34229,6.6,"idaho",1992-02-01
1992,"Mar",68.3,63.8,524166,489804,34362,6.6,"idaho",1992-03-01
1992,"Apr",68.4,63.9,526295,491809,34486,6.6,"idaho",1992-04-01
1992,"May",68.4,64,528344,493664,34680,6.6,"idaho",1992-05-01
1992,"Jun",68.6,64.1,530166,495170,34996,6.6,"idaho",1992-06-01
1992,"Jul",68.6,64.1,531696,496374,35322,6.6,"idaho",1992-07-01
1992,"Aug",68.5,63.9,532901,497420,35481,6.7,"idaho",1992-08-01
1992,"Sep",68.4,63.9,533783,498426,35357,6.6,"idaho",1992-09-01
1992,"Oct",68.3,63.8,534467,499499,34968,6.5,"idaho",1992-10-01
1992,"Nov",68.2,63.8,534952,500457,34495,6.4,"idaho",1992-11-01
1992,"Dec",67.9,63.6,535343,501227,34116,6.4,"idaho",1992-12-01
1993,"Jan",67.9,63.6,536080,502090,33990,6.3,"idaho",1993-01-01
1993,"Feb",67.9,63.6,537451,503326,34125,6.3,"idaho",1993-02-01
1993,"Mar",67.9,63.6,539554,505162,34392,6.4,"idaho",1993-03-01
1993,"Apr",68.1,63.7,542355,507780,34575,6.4,"idaho",1993-04-01
1993,"May",68.3,64,545758,511159,34599,6.3,"idaho",1993-05-01
1993,"Jun",68.5,64.2,549478,515066,34412,6.3,"idaho",1993-06-01
1993,"Jul",68.8,64.6,553064,519077,33987,6.1,"idaho",1993-07-01
1993,"Aug",69,64.9,556380,522908,33472,6,"idaho",1993-08-01
1993,"Sep",69.2,65.1,559605,526606,32999,5.9,"idaho",1993-09-01
1993,"Oct",69.4,65.4,562941,530310,32631,5.8,"idaho",1993-10-01
1993,"Nov",69.6,65.6,566527,534154,32373,5.7,"idaho",1993-11-01
1993,"Dec",69.9,66,570375,538195,32180,5.6,"idaho",1993-12-01
1994,"Jan",70.2,66.3,574161,542195,31966,5.6,"idaho",1994-01-01
1994,"Feb",70.4,66.6,577552,545810,31742,5.5,"idaho",1994-02-01
1994,"Mar",70.6,66.8,580327,548757,31570,5.4,"idaho",1994-03-01
1994,"Apr",70.6,66.8,582439,550964,31475,5.4,"idaho",1994-04-01
1994,"May",70.6,66.8,584086,552578,31508,5.4,"idaho",1994-05-01
1994,"Jun",70.6,66.8,585572,553860,31712,5.4,"idaho",1994-06-01
1994,"Jul",70.7,66.8,587256,555151,32105,5.5,"idaho",1994-07-01
1994,"Aug",70.7,66.8,589169,556592,32577,5.5,"idaho",1994-08-01
1994,"Sep",70.7,66.8,591036,558062,32974,5.6,"idaho",1994-09-01
1994,"Oct",70.7,66.7,592635,559483,33152,5.6,"idaho",1994-10-01
1994,"Nov",70.6,66.7,594018,560951,33067,5.6,"idaho",1994-11-01
1994,"Dec",70.6,66.7,595182,562357,32825,5.5,"idaho",1994-12-01
1995,"Jan",70.6,66.7,596150,563604,32546,5.5,"idaho",1995-01-01
1995,"Feb",70.5,66.7,597125,564780,32345,5.4,"idaho",1995-02-01
1995,"Mar",70.4,66.6,598255,565936,32319,5.4,"idaho",1995-03-01
1995,"Apr",70.4,66.6,599497,567007,32490,5.4,"idaho",1995-04-01
1995,"May",70.4,66.5,600740,567998,32742,5.5,"idaho",1995-05-01
1995,"Jun",70.3,66.5,601950,568956,32994,5.5,"idaho",1995-06-01
1995,"Jul",70.2,66.4,603108,569893,33215,5.5,"idaho",1995-07-01
1995,"Aug",70.3,66.4,604095,570751,33344,5.5,"idaho",1995-08-01
1995,"Sep",70.2,66.3,605012,571603,33409,5.5,"idaho",1995-09-01
1995,"Oct",70.2,66.3,605976,572502,33474,5.5,"idaho",1995-10-01
1995,"Nov",70.1,66.2,606925,573372,33553,5.5,"idaho",1995-11-01
1995,"Dec",70,66.2,607857,574195,33662,5.5,"idaho",1995-12-01
1996,"Jan",70.1,66.2,608817,575049,33768,5.5,"idaho",1996-01-01
1996,"Feb",70,66.1,609724,575910,33814,5.5,"idaho",1996-02-01
1996,"Mar",70,66.1,610613,576853,33760,5.5,"idaho",1996-03-01
1996,"Apr",70,66.2,611613,578002,33611,5.5,"idaho",1996-04-01
1996,"May",70,66.2,612822,579464,33358,5.4,"idaho",1996-05-01
1996,"Jun",70,66.2,614265,581203,33062,5.4,"idaho",1996-06-01
1996,"Jul",70,66.3,616009,583181,32828,5.3,"idaho",1996-07-01
1996,"Aug",70.1,66.4,618171,585379,32792,5.3,"idaho",1996-08-01
1996,"Sep",70.2,66.5,620463,587501,32962,5.3,"idaho",1996-09-01
1996,"Oct",70.4,66.6,622433,589182,33251,5.3,"idaho",1996-10-01
1996,"Nov",70.4,66.6,623927,590393,33534,5.4,"idaho",1996-11-01
1996,"Dec",70.3,66.5,624965,591287,33678,5.4,"idaho",1996-12-01
1997,"Jan",70.3,66.5,625774,592095,33679,5.4,"idaho",1997-01-01
1997,"Feb",70.3,66.5,626621,593073,33548,5.4,"idaho",1997-02-01
1997,"Mar",70.3,66.6,627642,594340,33302,5.3,"idaho",1997-03-01
1997,"Apr",70.3,66.6,628880,595804,33076,5.3,"idaho",1997-04-01
1997,"May",70.3,66.6,630253,597274,32979,5.2,"idaho",1997-05-01
1997,"Jun",70.3,66.7,631513,598571,32942,5.2,"idaho",1997-06-01
1997,"Jul",70.3,66.6,632418,599580,32838,5.2,"idaho",1997-07-01
1997,"Aug",70.3,66.6,632965,600254,32711,5.2,"idaho",1997-08-01
1997,"Sep",70.2,66.6,633423,600798,32625,5.2,"idaho",1997-09-01
1997,"Oct",70.1,66.5,634205,601485,32720,5.2,"idaho",1997-10-01
1997,"Nov",70.2,66.5,635439,602413,33026,5.2,"idaho",1997-11-01
1997,"Dec",70.2,66.5,637138,603720,33418,5.2,"idaho",1997-12-01
1998,"Jan",70.3,66.6,639174,605400,33774,5.3,"idaho",1998-01-01
1998,"Feb",70.5,66.8,641328,607288,34040,5.3,"idaho",1998-02-01
1998,"Mar",70.6,66.8,643346,609194,34152,5.3,"idaho",1998-03-01
1998,"Apr",70.7,67,645168,611100,34068,5.3,"idaho",1998-04-01
1998,"May",70.8,67.1,646878,612975,33903,5.2,"idaho",1998-05-01
1998,"Jun",70.8,67.1,648608,614795,33813,5.2,"idaho",1998-06-01
1998,"Jul",71,67.3,650445,616542,33903,5.2,"idaho",1998-07-01
1998,"Aug",71,67.3,652262,618207,34055,5.2,"idaho",1998-08-01
1998,"Sep",71.1,67.4,653868,619714,34154,5.2,"idaho",1998-09-01
1998,"Oct",71.1,67.4,655059,620955,34104,5.2,"idaho",1998-10-01
1998,"Nov",71.1,67.4,655659,621745,33914,5.2,"idaho",1998-11-01
1998,"Dec",70.9,67.3,655654,621920,33734,5.1,"idaho",1998-12-01
1999,"Jan",70.8,67.1,655139,621536,33603,5.1,"idaho",1999-01-01
1999,"Feb",70.6,67,654432,620896,33536,5.1,"idaho",1999-02-01
1999,"Mar",70.4,66.8,653857,620299,33558,5.1,"idaho",1999-03-01
1999,"Apr",70.3,66.7,653520,619897,33623,5.1,"idaho",1999-04-01
1999,"May",70.2,66.6,653373,619725,33648,5.1,"idaho",1999-05-01
1999,"Jun",70.1,66.5,653419,619837,33582,5.1,"idaho",1999-06-01
1999,"Jul",70,66.4,653562,620209,33353,5.1,"idaho",1999-07-01
1999,"Aug",69.9,66.4,653762,620843,32919,5,"idaho",1999-08-01
1999,"Sep",69.8,66.3,654042,621696,32346,4.9,"idaho",1999-09-01
1999,"Oct",69.7,66.3,654436,622720,31716,4.8,"idaho",1999-10-01
1999,"Nov",69.6,66.3,655052,623972,31080,4.7,"idaho",1999-11-01
1999,"Dec",69.7,66.4,655908,625404,30504,4.7,"idaho",1999-12-01
2000,"Jan",69.7,66.5,656920,626827,30093,4.6,"idaho",2000-01-01
2000,"Feb",69.7,66.5,657934,628052,29882,4.5,"idaho",2000-02-01
2000,"Mar",69.7,66.5,658819,628926,29893,4.5,"idaho",2000-03-01
2000,"Apr",69.7,66.5,659582,629485,30097,4.6,"idaho",2000-04-01
2000,"May",69.6,66.4,660249,629858,30391,4.6,"idaho",2000-05-01
2000,"Jun",69.6,66.3,660865,630180,30685,4.6,"idaho",2000-06-01
2000,"Jul",69.5,66.3,661535,630573,30962,4.7,"idaho",2000-07-01
2000,"Aug",69.5,66.2,662450,631268,31182,4.7,"idaho",2000-08-01
2000,"Sep",69.5,66.2,663664,632414,31250,4.7,"idaho",2000-09-01
2000,"Oct",69.5,66.3,665172,634012,31160,4.7,"idaho",2000-10-01
2000,"Nov",69.6,66.4,666964,635894,31070,4.7,"idaho",2000-11-01
2000,"Dec",69.7,66.5,668950,637849,31101,4.6,"idaho",2000-12-01
2001,"Jan",69.8,66.6,670921,639635,31286,4.7,"idaho",2001-01-01
2001,"Feb",69.9,66.6,672745,641124,31621,4.7,"idaho",2001-02-01
2001,"Mar",70,66.6,674331,642299,32032,4.8,"idaho",2001-03-01
2001,"Apr",70,66.6,675647,643180,32467,4.8,"idaho",2001-04-01
2001,"May",70,66.6,676838,643890,32948,4.9,"idaho",2001-05-01
2001,"Jun",70,66.5,678007,644507,33500,4.9,"idaho",2001-06-01
2001,"Jul",70,66.5,679240,645119,34121,5,"idaho",2001-07-01
2001,"Aug",70,66.4,680425,645546,34879,5.1,"idaho",2001-08-01
2001,"Sep",70,66.3,681500,645644,35856,5.3,"idaho",2001-09-01
2001,"Oct",70,66.2,682494,645495,36999,5.4,"idaho",2001-10-01
2001,"Nov",69.9,66,683327,645154,38173,5.6,"idaho",2001-11-01
2001,"Dec",69.9,65.9,683993,644784,39209,5.7,"idaho",2001-12-01
2002,"Jan",69.8,65.8,684555,644601,39954,5.8,"idaho",2002-01-01
2002,"Feb",69.8,65.7,684956,644633,40323,5.9,"idaho",2002-02-01
2002,"Mar",69.7,65.6,685188,644887,40301,5.9,"idaho",2002-03-01
2002,"Apr",69.6,65.6,685374,645446,39928,5.8,"idaho",2002-04-01
2002,"May",69.5,65.5,685594,646310,39284,5.7,"idaho",2002-05-01
2002,"Jun",69.4,65.5,685846,647326,38520,5.6,"idaho",2002-06-01
2002,"Jul",69.3,65.5,686091,648199,37892,5.5,"idaho",2002-07-01
2002,"Aug",69.3,65.5,686401,648846,37555,5.5,"idaho",2002-08-01
2002,"Sep",69.2,65.4,686832,649329,37503,5.5,"idaho",2002-09-01
2002,"Oct",69.1,65.3,687250,649610,37640,5.5,"idaho",2002-10-01
2002,"Nov",69,65.2,687683,649833,37850,5.5,"idaho",2002-11-01
2002,"Dec",69,65.2,688212,650147,38065,5.5,"idaho",2002-12-01
2003,"Jan",69,65.1,688977,650679,38298,5.6,"idaho",2003-01-01
2003,"Feb",69,65.1,689985,651429,38556,5.6,"idaho",2003-02-01
2003,"Mar",69,65.1,691006,652147,38859,5.6,"idaho",2003-03-01
2003,"Apr",69,65.1,691699,652494,39205,5.7,"idaho",2003-04-01
2003,"May",68.9,64.9,691908,652369,39539,5.7,"idaho",2003-05-01
2003,"Jun",68.8,64.8,691836,652085,39751,5.7,"idaho",2003-06-01
2003,"Jul",68.6,64.7,691777,652105,39672,5.7,"idaho",2003-07-01
2003,"Aug",68.5,64.6,691900,652615,39285,5.7,"idaho",2003-08-01
2003,"Sep",68.4,64.6,692278,653624,38654,5.6,"idaho",2003-09-01
2003,"Oct",68.4,64.6,692984,655043,37941,5.5,"idaho",2003-10-01
2003,"Nov",68.3,64.7,693912,656662,37250,5.4,"idaho",2003-11-01
2003,"Dec",68.3,64.7,694794,658195,36599,5.3,"idaho",2003-12-01
2004,"Jan",68.3,64.7,695473,659436,36037,5.2,"idaho",2004-01-01
2004,"Feb",68.2,64.7,696023,660452,35571,5.1,"idaho",2004-02-01
2004,"Mar",68.2,64.7,696782,661588,35194,5.1,"idaho",2004-03-01
2004,"Apr",68.2,64.8,697972,663067,34905,5,"idaho",2004-04-01
2004,"May",68.2,64.8,699629,664907,34722,5,"idaho",2004-05-01
2004,"Jun",68.3,64.9,701615,667006,34609,4.9,"idaho",2004-06-01
2004,"Jul",68.4,65,703757,669214,34543,4.9,"idaho",2004-07-01
2004,"Aug",68.4,65.1,705927,671483,34444,4.9,"idaho",2004-08-01
2004,"Sep",68.4,65.1,708094,673874,34220,4.8,"idaho",2004-09-01
2004,"Oct",68.5,65.2,710208,676429,33779,4.8,"idaho",2004-10-01
2004,"Nov",68.5,65.4,712259,679192,33067,4.6,"idaho",2004-11-01
2004,"Dec",68.6,65.5,714398,682178,32220,4.5,"idaho",2004-12-01
2005,"Jan",68.7,65.6,716702,685350,31352,4.4,"idaho",2005-01-01
2005,"Feb",68.7,65.8,719206,688577,30629,4.3,"idaho",2005-02-01
2005,"Mar",68.8,66,721865,691727,30138,4.2,"idaho",2005-03-01
2005,"Apr",69,66.1,724577,694712,29865,4.1,"idaho",2005-04-01
2005,"May",69,66.2,727260,697528,29732,4.1,"idaho",2005-05-01
2005,"Jun",69.1,66.3,729737,700074,29663,4.1,"idaho",2005-06-01
2005,"Jul",69.1,66.4,731747,702278,29469,4,"idaho",2005-07-01
2005,"Aug",69.1,66.4,733126,704118,29008,4,"idaho",2005-08-01
2005,"Sep",69,66.3,734003,705604,28399,3.9,"idaho",2005-09-01
2005,"Oct",68.9,66.2,734658,706863,27795,3.8,"idaho",2005-10-01
2005,"Nov",68.8,66.2,735420,708052,27368,3.7,"idaho",2005-11-01
2005,"Dec",68.7,66.1,736395,709257,27138,3.7,"idaho",2005-12-01
2006,"Jan",68.6,66.1,737546,710547,26999,3.7,"idaho",2006-01-01
2006,"Feb",68.6,66.1,738702,711852,26850,3.6,"idaho",2006-02-01
2006,"Mar",68.5,66.1,739800,713145,26655,3.6,"idaho",2006-03-01
2006,"Apr",68.5,66,740830,714435,26395,3.6,"idaho",2006-04-01
2006,"May",68.4,66,741767,715769,25998,3.5,"idaho",2006-05-01
2006,"Jun",68.3,66,742696,717193,25503,3.4,"idaho",2006-06-01
2006,"Jul",68.3,66,743917,718877,25040,3.4,"idaho",2006-07-01
2006,"Aug",68.3,66,745544,720852,24692,3.3,"idaho",2006-08-01
2006,"Sep",68.3,66.1,747360,722995,24365,3.3,"idaho",2006-09-01
2006,"Oct",68.3,66.2,749085,725150,23935,3.2,"idaho",2006-10-01
2006,"Nov",68.3,66.2,750503,727136,23367,3.1,"idaho",2006-11-01
2006,"Dec",68.3,66.2,751476,728796,22680,3,"idaho",2006-12-01
2007,"Jan",68.2,66.2,752042,730076,21966,2.9,"idaho",2007-01-01
2007,"Feb",68.1,66.2,752430,731128,21302,2.8,"idaho",2007-02-01
2007,"Mar",68,66.1,752768,731992,20776,2.8,"idaho",2007-03-01
2007,"Apr",67.9,66.1,753256,732743,20513,2.7,"idaho",2007-04-01
2007,"May",67.9,66,754092,733422,20670,2.7,"idaho",2007-05-01
2007,"Jun",67.8,65.9,755155,733956,21199,2.8,"idaho",2007-06-01
2007,"Jul",67.8,65.8,756248,734182,22066,2.9,"idaho",2007-07-01
2007,"Aug",67.7,65.7,757191,734085,23106,3.1,"idaho",2007-08-01
2007,"Sep",67.7,65.5,757702,733751,23951,3.2,"idaho",2007-09-01
2007,"Oct",67.5,65.4,757529,733208,24321,3.2,"idaho",2007-10-01
2007,"Nov",67.3,65.2,756660,732502,24158,3.2,"idaho",2007-11-01
2007,"Dec",67.1,65,755340,731698,23642,3.1,"idaho",2007-12-01
2008,"Jan",66.9,64.8,753918,730790,23128,3.1,"idaho",2008-01-01
2008,"Feb",66.7,64.7,752721,729805,22916,3,"idaho",2008-02-01
2008,"Mar",66.5,64.5,751988,728768,23220,3.1,"idaho",2008-03-01
2008,"Apr",66.9,64.3,757997,727653,30344,4,"idaho",2008-04-01
2008,"May",67.2,64.1,761827,726437,35390,4.6,"idaho",2008-05-01
2008,"Jun",67.2,63.8,763722,725202,38520,5,"idaho",2008-06-01
2008,"Jul",67.2,63.6,765173,723910,41263,5.4,"idaho",2008-07-01
2008,"Aug",67.2,63.4,765819,722401,43418,5.7,"idaho",2008-08-01
2008,"Sep",67.1,63.2,765928,720497,45431,5.9,"idaho",2008-09-01
2008,"Oct",67.1,62.9,766425,718102,48323,6.3,"idaho",2008-10-01
2008,"Nov",67.1,62.6,767025,715211,51814,6.8,"idaho",2008-11-01
2008,"Dec",67.1,62.2,767988,711992,55996,7.3,"idaho",2008-12-01
2009,"Jan",67,61.8,768146,708656,59490,7.7,"idaho",2009-01-01
2009,"Feb",67,61.5,768061,705516,62545,8.1,"idaho",2009-02-01
2009,"Mar",66.8,61.2,767388,702968,64420,8.4,"idaho",2009-03-01
2009,"Apr",66.6,61,765943,701144,64799,8.5,"idaho",2009-04-01
2009,"May",67,60.8,770385,699794,70591,9.2,"idaho",2009-05-01
2009,"Jun",67,60.7,771530,698641,72889,9.4,"idaho",2009-06-01
2009,"Jul",66.9,60.5,770941,697477,73464,9.5,"idaho",2009-07-01
2009,"Aug",66.7,60.3,769566,696244,73322,9.5,"idaho",2009-08-01
2009,"Sep",66.5,60.1,768188,695051,73137,9.5,"idaho",2009-09-01
2009,"Oct",66.3,60,767182,694067,73115,9.5,"idaho",2009-10-01
2009,"Nov",66.2,59.9,766186,693558,72628,9.5,"idaho",2009-11-01
2009,"Dec",66.1,59.8,766454,693636,72818,9.5,"idaho",2009-12-01
2010,"Jan",66.1,59.8,767416,694243,73173,9.5,"idaho",2010-01-01
2010,"Feb",66.1,59.9,767776,695005,72771,9.5,"idaho",2010-02-01
2010,"Mar",66,59.9,767540,695560,71980,9.4,"idaho",2010-03-01
2010,"Apr",65.9,59.8,766860,695854,71006,9.3,"idaho",2010-04-01
2010,"May",65.8,59.8,765895,695978,69917,9.1,"idaho",2010-05-01
2010,"Jun",65.6,59.7,764827,695907,68920,9,"idaho",2010-06-01
2010,"Jul",65.5,59.6,764608,695685,68923,9,"idaho",2010-07-01
2010,"Aug",65.4,59.5,764070,695478,68592,9,"idaho",2010-08-01
2010,"Sep",65.3,59.5,763757,695388,68369,9,"idaho",2010-09-01
2010,"Oct",65.2,59.4,763472,695527,67945,8.9,"idaho",2010-10-01
2010,"Nov",65.2,59.4,764291,695892,68399,8.9,"idaho",2010-11-01
2010,"Dec",65.2,59.4,764296,696498,67798,8.9,"idaho",2010-12-01
2011,"Jan",65.1,59.4,764365,697322,67043,8.8,"idaho",2011-01-01
2011,"Feb",65.1,59.4,764574,698224,66350,8.7,"idaho",2011-02-01
2011,"Mar",65,59.4,764833,699037,65796,8.6,"idaho",2011-03-01
2011,"Apr",65,59.4,765114,699623,65491,8.6,"idaho",2011-04-01
2011,"May",65,59.4,765411,700121,65290,8.5,"idaho",2011-05-01
2011,"Jun",65,59.4,766262,700817,65445,8.5,"idaho",2011-06-01
2011,"Jul",65,59.5,767284,701950,65334,8.5,"idaho",2011-07-01
2011,"Aug",65,59.5,768555,703538,65017,8.5,"idaho",2011-08-01
2011,"Sep",65.1,59.6,769893,705459,64434,8.4,"idaho",2011-09-01
2011,"Oct",65.1,59.7,770793,707521,63272,8.2,"idaho",2011-10-01
2011,"Nov",65,59.8,771173,709421,61752,8,"idaho",2011-11-01
2011,"Dec",65.1,59.9,772445,710962,61483,8,"idaho",2011-12-01
2012,"Jan",65,59.9,772520,712182,60338,7.8,"idaho",2012-01-01
2012,"Feb",65,60,773369,713201,60168,7.8,"idaho",2012-02-01
2012,"Mar",65,60,773659,714025,59634,7.7,"idaho",2012-03-01
2012,"Apr",64.9,60,773671,714718,58953,7.6,"idaho",2012-04-01
2012,"May",64.9,60,774744,715426,59318,7.7,"idaho",2012-05-01
2012,"Jun",64.9,60,775593,716260,59333,7.7,"idaho",2012-06-01
2012,"Jul",64.9,60,776438,717287,59151,7.6,"idaho",2012-07-01
2012,"Aug",64.9,60,776696,718431,58265,7.5,"idaho",2012-08-01
2012,"Sep",64.7,60,776132,719563,56569,7.3,"idaho",2012-09-01
2012,"Oct",64.7,60,776898,720490,56408,7.3,"idaho",2012-10-01
2012,"Nov",64.6,60,776353,721120,55233,7.1,"idaho",2012-11-01
2012,"Dec",64.6,60,777269,721445,55824,7.2,"idaho",2012-12-01
2013,"Jan",64.6,59.9,777547,721563,55984,7.2,"idaho",2013-01-01
2013,"Feb",64.4,59.9,776760,721816,54944,7.1,"idaho",2013-02-01
2013,"Mar",64.4,59.9,776966,722517,54449,7,"idaho",2013-03-01
2013,"Apr",64.4,59.9,778228,723799,54429,7,"idaho",2013-04-01
2013,"May",64.5,60,780393,725400,54993,7,"idaho",2013-05-01
2013,"Jun",64.7,60,782773,727018,55755,7.1,"idaho",2013-06-01
2013,"Jul",64.7,60.1,784248,728524,55724,7.1,"idaho",2013-07-01
2013,"Aug",64.7,60.1,785159,729945,55214,7,"idaho",2013-08-01
2013,"Sep",64.7,60.2,786135,731334,54801,7,"idaho",2013-09-01
2013,"Oct",64.7,60.2,787381,732727,54654,6.9,"idaho",2013-10-01
2013,"Nov",64.4,60.2,784763,734258,50505,6.4,"idaho",2013-11-01
2013,"Dec",64.2,60.3,783245,735953,47292,6,"idaho",2013-12-01
2014,"Jan",64,60.4,781580,737720,43860,5.6,"idaho",2014-01-01
2014,"Feb",63.8,60.4,780711,739440,41271,5.3,"idaho",2014-02-01
2014,"Mar",63.7,60.5,779704,741046,38658,5,"idaho",2014-03-01
2014,"Apr",63.5,60.5,778196,742478,35718,4.6,"idaho",2014-04-01
2014,"May",63.4,60.6,779125,743907,35218,4.5,"idaho",2014-05-01
2014,"Jun",63.2,60.6,776711,745532,31179,4,"idaho",2014-06-01
2014,"Jul",63.2,60.7,778743,747227,31516,4,"idaho",2014-07-01
2014,"Aug",63.3,60.7,780650,748985,31665,4.1,"idaho",2014-08-01
2014,"Sep",63.4,60.8,782495,750869,31626,4,"idaho",2014-09-01
2014,"Oct",63.4,60.9,784246,752876,31370,4,"idaho",2014-10-01
2014,"Nov",63.4,60.9,785834,754844,30990,3.9,"idaho",2014-11-01
2014,"Dec",63.5,61,787450,756742,30708,3.9,"idaho",2014-12-01
2015,"Jan",63.6,61.1,789286,758658,30628,3.9,"idaho",2015-01-01
2015,"Feb",63.6,61.2,791359,760580,30779,3.9,"idaho",2015-02-01
2015,"Mar",63.7,61.3,793573,762528,31045,3.9,"idaho",2015-03-01
2015,"Apr",63.8,61.3,795780,764464,31316,3.9,"idaho",2015-04-01
2015,"May",63.9,61.4,797796,766262,31534,4,"idaho",2015-05-01
2015,"Jun",64,61.4,799382,767771,31611,4,"idaho",2015-06-01
2015,"Jul",64,61.4,800658,769082,31576,3.9,"idaho",2015-07-01
2015,"Aug",63.9,61.4,801819,770313,31506,3.9,"idaho",2015-08-01
2015,"Sep",63.9,61.4,802951,771568,31383,3.9,"idaho",2015-09-01
2015,"Oct",63.9,61.4,804326,773071,31255,3.9,"idaho",2015-10-01
2015,"Nov",63.9,61.4,806140,774954,31186,3.9,"idaho",2015-11-01
2015,"Dec",63.9,61.5,808241,777132,31109,3.8,"idaho",2015-12-01
2016,"Jan",64,61.5,810355,779359,30996,3.8,"idaho",2016-01-01
2016,"Feb",64,61.6,812327,781465,30862,3.8,"idaho",2016-02-01
2016,"Mar",64,61.6,814072,783365,30707,3.8,"idaho",2016-03-01
2016,"Apr",64,61.6,815631,785042,30589,3.8,"idaho",2016-04-01
2016,"May",64,61.6,817117,786561,30556,3.7,"idaho",2016-05-01
2016,"Jun",64,61.6,818611,788023,30588,3.7,"idaho",2016-06-01
2016,"Jul",64,61.6,820032,789450,30582,3.7,"idaho",2016-07-01
2016,"Aug",63.9,61.6,821305,790830,30475,3.7,"idaho",2016-08-01
2016,"Sep",63.9,61.5,822564,792232,30332,3.7,"idaho",2016-09-01
2016,"Oct",63.8,61.5,823829,793711,30118,3.7,"idaho",2016-10-01
2016,"Nov",63.8,61.5,825147,795391,29756,3.6,"idaho",2016-11-01
2016,"Dec",63.8,61.5,826671,797403,29268,3.5,"idaho",2016-12-01
2017,"Jan",63.8,61.6,828467,799782,28685,3.5,"idaho",2017-01-01
2017,"Feb",63.8,61.7,830471,802450,28021,3.4,"idaho",2017-02-01
2017,"Mar",63.9,61.8,832549,805197,27352,3.3,"idaho",2017-03-01
2017,"Apr",63.9,61.9,834705,807958,26747,3.2,"idaho",2017-04-01
2017,"May",63.9,61.9,836926,810656,26270,3.1,"idaho",2017-05-01
2017,"Jun",64,62,839209,813194,26015,3.1,"idaho",2017-06-01
2017,"Jul",64,62,841602,815586,26016,3.1,"idaho",2017-07-01
2017,"Aug",64.1,62.1,843971,817769,26202,3.1,"idaho",2017-08-01
2017,"Sep",64.1,62.1,846071,819647,26424,3.1,"idaho",2017-09-01
2017,"Oct",64.1,62.1,847840,821335,26505,3.1,"idaho",2017-10-01
2017,"Nov",64.1,62.1,849291,822893,26398,3.1,"idaho",2017-11-01
2017,"Dec",64,62.1,850626,824545,26081,3.1,"idaho",2017-12-01
2018,"Jan",64,62.1,852121,826507,25614,3,"idaho",2018-01-01
2018,"Feb",64.1,62.2,854034,828939,25095,2.9,"idaho",2018-02-01
2018,"Mar",64.1,62.3,856277,831672,24605,2.9,"idaho",2018-03-01
2018,"Apr",64.2,62.4,858466,834274,24192,2.8,"idaho",2018-04-01
2018,"May",64.2,62.4,860364,836427,23937,2.8,"idaho",2018-05-01
2018,"Jun",64.2,62.4,861966,838108,23858,2.8,"idaho",2018-06-01
2018,"Jul",64.1,62.4,863362,839437,23925,2.8,"idaho",2018-07-01
2018,"Aug",64.1,62.3,864894,840714,24180,2.8,"idaho",2018-08-01
2018,"Sep",64.1,62.3,866799,842158,24641,2.8,"idaho",2018-09-01
2018,"Oct",64.1,62.3,869088,843854,25234,2.9,"idaho",2018-10-01
2018,"Nov",64.2,62.3,871655,845845,25810,3,"idaho",2018-11-01
2018,"Dec",64.2,62.3,874256,848062,26194,3,"idaho",2018-12-01
2019,"Jan",64.3,62.3,876601,850324,26277,3,"idaho",2019-01-01
2019,"Feb",64.3,62.4,878651,852598,26053,3,"idaho",2019-02-01
2019,"Mar",64.3,62.4,880598,854902,25696,2.9,"idaho",2019-03-01
2019,"Apr",64.3,62.5,882732,857361,25371,2.9,"idaho",2019-04-01
2019,"May",64.4,62.5,885141,859931,25210,2.8,"idaho",2019-05-01
2019,"Jun",64.4,62.6,887824,862533,25291,2.8,"idaho",2019-06-01
2019,"Jul",64.5,62.6,890660,865072,25588,2.9,"idaho",2019-07-01
2019,"Aug",64.5,62.6,893421,867517,25904,2.9,"idaho",2019-08-01
2019,"Sep",64.5,62.7,896041,870110,25931,2.9,"idaho",2019-09-01
2019,"Oct",64.5,62.7,898402,872686,25716,2.9,"idaho",2019-10-01
2019,"Nov",64.5,62.7,900327,874976,25351,2.8,"idaho",2019-11-01
2019,"Dec",64.5,62.7,901475,876408,25067,2.8,"idaho",2019-12-01
2020,"Jan",64.3,62.6,901823,876677,25146,2.8,"idaho",2020-01-01
2020,"Feb",64.2,62.4,901500,875839,25661,2.8,"idaho",2020-02-01
